name,cluster,x,y,frame,second,neutral,positive,negative
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Why_Is_Everyone_Supporting_Ding_Liren?/frames/second154_frame4472.jpg,1,13.772323,15.714814,4472,154,0.6932230591773987,0.262359082698822,0.04441773146390915
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Why_Is_Everyone_Supporting_Ding_Liren?/frames/second39_frame1137.jpg,5,2.5787868,-1.3838528,1137,39,0.8705666661262512,0.08327560871839523,0.04615779593586922
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Why_Is_Everyone_Supporting_Ding_Liren?/frames/second0_frame13.jpg,7,-2.5776114,14.78973,13,0,0.5523313283920288,0.06778501719236374,0.379883736371994
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Why_Is_Everyone_Supporting_Ding_Liren?/frames/second0_frame21.jpg,7,-2.5991614,14.779664,21,0,0.6036449670791626,0.050586502999067307,0.345768541097641
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Why_Is_Everyone_Supporting_Ding_Liren?/frames/second0_frame28.jpg,7,-2.6254761,14.726786,28,0,0.739038348197937,0.034521009773015976,0.22644062340259552
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Why_Is_Everyone_Supporting_Ding_Liren?/frames/second0_frame6.jpg,7,-2.5806165,14.804872,6,0,0.30810269713401794,0.05040009692311287,0.6414972543716431
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Why_Is_Everyone_Supporting_Ding_Liren?/frames/second100_frame2906.jpg,4,8.258991,7.5825534,2906,100,0.7230955362319946,0.2071106731891632,0.06979384273290634
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Why_Is_Everyone_Supporting_Ding_Liren?/frames/second100_frame2913.jpg,4,8.259651,7.585035,2913,100,0.7201606035232544,0.21232028305530548,0.06751911342144012
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Why_Is_Everyone_Supporting_Ding_Liren?/frames/second100_frame2921.jpg,4,8.296041,7.5539274,2921,100,0.7106526494026184,0.2228737473487854,0.066473588347435
/media/jahaziel/Datos/proyectos/Smarketing/dataset/YouTubeVideos/Why_Is_Everyone_Supporting_Ding_Liren?/frames/second100_frame2928.jpg,4,8.285538,7.563228,2928,100,0.729903519153595,0.2143709510564804,0.05572555214166641
